"bill_id","govtrack_id","sponsor_title"
hr4765-112,400291,Rep
s1998-112,412384,Sen
s2856-96,405969,Sen
s1376-94,410894,Sen
s3193-101,300061,Sen
sres422-109,300075,Sen
sres16-110,300082,Sen
hr1072-97,405496,Rep
s1598-108,300091,Sen
hr164-117,412695,Rep.
s2984-117,300075,Sen.
s1757-111,300007,Sen
hres857-117,412695,Rep.
s2098-101,401391,Sen
hr2060-100,400226,Rep
hr3540-113,412308,Rep
hr5564-100,300037,Rep
s1130-111,300091,Sen
s156-105,300031,Sen
s1416-100,300031,Sen
hr4329-95,411025,Rep
hr4150-116,412472,Rep
hr694-103,300091,Rep
hr11061-95,404880,Rep
s796-95,410894,Sen
hr421-95,405646,Rep
hr1917-113,400350,Rep
s3240-94,401391,Sen
sres280-93,410894,Sen
hr238-107,400191,Rep
s1722-105,300045,Sen
hjres232-102,400058,Rep
sconres28-106,300057,Sen
hr4939-116,412713,Rep
hconres75-96,401238,Rep
hres382-98,300031,Rep
hr8702-95,411479,Rep
s1619-107,300085,Sen
hr1992-115,412541,Rep
hr4134-93,411321,Rep
s342-106,300045,Sen
hr4-105,400374,Rep
hr5883-96,401034,Rep
sres481-96,401391,Sen
hr2220-93,400680,Rep
sres33-107,300029,Sen
s2769-108,300031,Sen
hr907-101,400333,Rep
hr951-107,400188,Rep
s1267-105,300071,Sen
s1541-103,400558,Sen
hr1867-117,412730,Rep.
hr8200-93,401034,Rep
hr484-116,412695,Rep
s339-113,300071,Sen
s3290-94,407481,Sen
s556-93,410894,Sen
s2059-93,404343,Sen
hr3014-110,400384,Rep
hr5768-102,406799,Rep
s1558-107,300085,Sen
s1014-102,300048,Sen
s1708-103,407992,Sen
hr3617-114,400158,Rep.
hr2184-93,410812,Rep
hr6222-94,404365,Rep
hr2133-101,409968,Rep
hconres490-94,404297,Rep
hr4404-116,400350,Rep
sconres35-113,300082,Sen
hr1707-102,400333,Rep
hr11238-95,404297,Rep
hr4248-117,456817,Rep.
s1738-102,300031,Sen
sconres32-100,300048,Sen
hr2557-102,407564,Rep
s488-108,300037,Sen
hr3595-95,400333,Rep
hr7127-110,400370,Rep
hr7861-94,401322,Rep
hr8307-95,401819,Rep
s2283-109,300045,Sen
hconres352-109,400333,Rep
hr11102-94,300057,Rep
hr1528-111,400333,Rep
hjres468-95,401540,Rep
hr1140-108,400271,Rep
hr425-111,400291,Rep
hr4094-100,300091,Rep
hr2431-95,300048,Rep
hr1372-105,400083,Rep
s2774-109,400418,Sen
s1560-104,300048,Sen
hres882-93,409575,Rep
hjres586-94,402160,Rep
hjres43-108,400418,Rep
sres669-111,300082,Sen
s1230-100,300048,Sen
hr969-116,412541,Rep
s1452-98,401391,Sen
s2595-102,300071,Sen
hr5404-101,300037,Rep
s60-106,300048,Sen
hr3823-100,409968,Rep
hr6932-115,412630,Rep
s2057-103,300061,Sen
hr706-101,400333,Rep
s2842-95,401391,Sen
hconres41-113,400333,Rep
s3199-111,300091,Sen
hr55-117,400350,Rep.
s3337-94,407481,Sen
s1550-93,410894,Sen
hr4354-94,400680,Rep
hr1544-111,412274,Rep
sconres61-112,400418,Sen
hr4123-102,405646,Rep
hr66-109,400083,Rep
hr2330-99,300037,Rep
s2231-108,300048,Sen
hconres190-106,400083,Rep
s2967-117,300075,Sen.
hr5687-114,412623,Rep.
hr4828-98,300029,Rep
hr1123-117,456836,Rep.
hr11142-95,411025,Rep
hr14198-95,402160,Rep
sres323-115,300048,Sen
s739-94,407481,Sen
hr9340-93,411479,Rep
s1450-94,405969,Sen
hr17670-93,404297,Rep
hr12041-94,401322,Rep
s1030-104,300082,Sen
hr467-99,300091,Rep
hr5033-103,400012,Rep
hr1883-100,300091,Rep
s2414-102,300071,Sen
hconres223-106,400083,Rep
hconres252-106,400226,Rep
hr7053-116,412521,Rep
sres98-95,406918,Sen
hr252-93,400680,Rep
hr2698-99,411025,Rep
sres40-110,300037,Sen
hr35-102,400015,Rep
s461-101,300048,Sen
hr3948-104,400174,Rep
s822-104,400561,Sen
hr4770-112,400291,Rep
hr11947-95,402160,Rep
s2828-106,300048,Sen
hr5317-100,400333,Rep
hr2532-95,410186,Rep
hr10016-95,410821,Rep
s1149-104,300085,Sen
s2763-94,405721,Sen
s2735-101,406188,Sen
s2501-114,300075,Sen.
hr3758-104,400382,Rep
sres73-103,300071,Sen
hjres29-94,400680,Rep
s1836-111,300071,Sen
s1507-94,401391,Sen
sres293-96,406918,Sen
hr4260-110,400012,Rep
hr151-97,401819,Rep
s854-110,300091,Sen
s753-102,300031,Sen
hr5869-96,300048,Rep
hr4487-102,400058,Rep
s2974-97,401391,Sen
hres477-96,403556,Rep
hr5978-111,412254,Rep
s2427-102,300071,Sen
hr6925-110,400443,Rep
s626-108,300085,Sen
s775-98,300048,Sen
s3296-95,410894,Sen
s1715-94,405969,Sen
hjres88-113,400400,Rep
s2639-109,300045,Sen
s2192-111,400418,Sen
hr2429-108,400181,Rep
s148-107,300029,Sen
s2438-106,300071,Sen
s1956-106,300091,Sen
s101-115,300075,Sen
hr3101-112,400655,Rep
hr4760-102,400370,Rep
s2396-106,300007,Sen
hr5235-93,407485,Rep
s1007-107,300082,Sen
hr5508-97,400898,Rep
s3837-94,407481,Sen
s1722-102,401391,Sen
hr1409-107,400012,Rep
hres748-117,456808,Rep.
hr1206-99,300037,Rep
s3321-95,401391,Sen
sres380-111,300071,Sen
s485-106,300071,Sen
hr3215-112,412195,Rep
hconres589-95,404880,Rep
s1099-105,300031,Sen
hres56-106,400571,Rep
s2288-110,300091,Sen
s2063-95,405969,Sen
hr2573-101,400898,Rep
hres706-94,408065,Rep
hr1532-103,406799,Rep
hr5874-93,407756,Rep
s2540-98,401709,Sen
s1525-93,404343,Sen
s645-94,405969,Sen
s19-106,300031,Sen
s1192-105,300091,Sen
hr6197-116,400316,Rep
hjres139-105,400188,Rep
s855-110,300091,Sen
hr9936-93,407485,Rep
hr1698-106,400587,Rep
s982-101,300082,Sen
s1449-117,412549,Sen.
hr4174-102,408839,Rep
s105-113,400418,Sen
s1138-93,405969,Sen
hres159-93,407756,Rep
s1649-104,400561,Sen
s798-106,300071,Sen
hr1017-108,400333,Rep
hres427-97,411025,Rep
s1689-104,300159,Sen
hr2406-113,400333,Rep
hr6595-115,412623,Rep
s1836-109,300057,Sen
hconres212-99,300071,Rep
hr4669-108,400174,Rep
hr7585-94,404297,Rep
hr622-110,400333,Rep
hjres127-93,402418,Rep
hconres167-107,400226,Rep
hr7428-116,412798,Rep
s1220-114,300075,Sen.
hr1487-97,401819,Rep
hr1317-104,400571,Rep
hr6404-97,411296,Rep
hr288-117,412702,Rep.
hr1747-97,407783,Rep
hr3558-93,404880,Rep
s2593-113,300071,Sen
hconres520-93,400333,Rep
hr15642-93,400680,Rep
hres521-93,404297,Rep
hjres840-95,400333,Rep
sres616-112,300082,Sen
s3016-111,300007,Sen
s1196-93,405969,Sen
hr6206-98,411025,Rep
hres116-108,400333,Rep
s680-109,300091,Sen
sres566-114,300048,Sen.
hr2338-113,412308,Rep
hr6051-110,400316,Rep
hr4798-109,400322,Rep
hr1092-111,412240,Rep
hr1975-100,400043,Rep
s1751-110,300037,Sen
s253-109,300082,Sen
s1409-109,300075,Sen
hr7076-116,412730,Rep
s2664-106,400558,Sen
s222-102,300159,Sen
s3391-109,400418,Sen
hr721-102,403695,Rep
hr2605-113,400647,Rep
hr3214-101,407960,Rep
hres245-102,300085,Rep
sconres10-107,300029,Sen
s1672-109,300085,Sen
s1940-104,300045,Sen
s426-109,300057,Sen
hr2771-107,400226,Rep
s2993-93,405969,Sen
s1231-109,300071,Sen
s2221-101,401709,Sen
hr5171-101,400571,Rep
hr625-109,400058,Rep
hr4844-98,406740,Rep
s2340-106,300071,Sen
s2646-105,300071,Sen
hr2875-100,406799,Rep
hr15621-93,400680,Rep
s1732-107,300031,Sen
hr4034-99,300091,Rep
hr11422-94,404880,Rep
sjres27-114,300071,Sen.
hr3102-99,400043,Rep
s1261-105,300045,Sen
hr2040-105,400504,Rep
s723-97,410894,Sen
s180-115,300048,Sen
hr543-108,400012,Rep
s2720-94,401391,Sen
s1482-109,300071,Sen
hr4946-108,400174,Rep
sres235-111,300075,Sen
s1790-114,400418,Sen.
hr1597-104,400504,Rep
hr3276-112,412195,Rep
hr2212-113,412541,Rep
hr2131-100,300091,Rep
hr2039-105,400128,Rep
hr2051-104,400012,Rep
hr4833-117,412521,Rep.
hconres297-94,400333,Rep
hr7816-95,411025,Rep
s238-96,410894,Sen
hr8343-93,405179,Rep
s558-108,300071,Sen
hconres125-103,300091,Rep
s77-114,400418,Sen.
s722-100,300048,Sen
s3392-109,400418,Sen
s2820-113,300082,Sen
hr5426-117,400350,Rep.
hr8699-94,403260,Rep
sres348-112,300091,Sen
hres1272-116,412819,Rep
hconres240-106,400333,Rep
hr7981-96,411025,Rep
hr3020-108,400002,Rep
hr2106-117,412641,Rep.
s1098-102,300057,Sen
hr3837-108,400188,Rep
hr5988-97,411025,Rep
hr896-100,400226,Rep
hr3349-111,400443,Rep
s556-109,300071,Sen
s1038-107,300057,Sen
s472-95,407481,Sen
hres217-112,400121,Rep
hr5177-93,410142,Rep
hr1427-113,412427,Rep
sres71-109,300029,Sen
hres1153-116,412730,Rep
s2585-107,300029,Sen
sjres34-106,300091,Sen
hr5061-109,400043,Rep
s71-106,300091,Sen
s2148-93,406918,Sen
hr10142-93,400680,Rep
hr3977-114,412521,Rep.
hr639-115,412630,Rep
hr409-117,400291,Rep.
s208-107,300045,Sen
s1466-104,300071,Sen
hr2442-112,412441,Rep
s109-106,400558,Sen
hr2098-101,400333,Rep
hr6875-97,411025,Rep
hr6190-96,407783,Rep
s3315-114,300075,Sen.
s1514-111,300075,Sen
hr12133-95,410142,Rep
s1446-102,400561,Sen
s1694-94,406918,Sen
sres83-108,300045,Sen
hr661-104,410821,Rep
hconres215-103,400128,Rep
s1353-105,300045,Sen
sconres127-96,406918,Sen
s3087-106,300037,Sen
hr39-102,411025,Rep
hr1517-108,400158,Rep
hr8224-94,410186,Rep
hres246-111,400333,Rep
hr2029-103,400511,Rep
s2483-100,300048,Sen
s1914-94,401391,Sen
hjres423-99,411025,Rep
hr2854-93,407756,Rep
s1558-104,300071,Sen
hr4408-103,404978,Rep
hr13335-95,400333,Rep
hr13108-94,410186,Rep
hr1430-99,400898,Rep
hr3914-114,412641,Rep.
hr5939-98,400191,Rep
s70-98,406918,Sen
hr5411-98,407960,Rep
hconres514-108,400191,Rep
s3455-109,300085,Sen
hr5832-111,412273,Rep
sconres51-114,300048,Sen.
hr2089-107,400382,Rep
hr189-103,400128,Rep
hconres79-109,400291,Rep
hr528-101,403695,Rep
s875-110,300037,Sen
hres360-114,412650,Rep.
hr7537-93,401322,Rep
s3091-107,300061,Sen
hr3603-98,300091,Rep
s1030-105,300045,Sen
hr3947-111,412273,Rep
hr1674-105,400382,Rep
s2321-109,300085,Sen
hres1119-95,401034,Rep
sres171-107,300045,Sen
s2625-115,300048,Sen
s2776-106,400558,Sen
hr4411-110,400058,Rep
s1011-109,300057,Sen
s2505-108,300071,Sen
s1616-94,410894,Sen
hr240-113,412411,Rep
hr7468-93,404365,Rep
hr5684-98,400043,Rep
hr4914-116,400350,Rep
s3369-114,300071,Sen.
hr3447-95,410186,Rep
sres61-106,300031,Sen
hr2768-111,400421,Rep
s3290-112,400418,Sen
s171-107,300037,Sen
s1224-104,300048,Sen
s1701-112,300091,Sen
hr8506-94,400374,Rep
s1212-103,406188,Sen
sjres77-94,407481,Sen
hres423-114,412640,Rep.
hr3563-106,400518,Rep
hres229-110,412195,Rep
hr2161-116,412702,Rep
hr4374-111,400443,Rep
hr1856-109,400333,Rep
s1933-100,401391,Sen
hr1958-94,408745,Rep
s2889-98,300048,Sen
hconres326-109,400322,Rep
hr4502-108,400400,Rep
sres71-100,401391,Sen
hr11671-95,411296,Rep
sres274-110,300082,Sen
hjres368-100,406740,Rep
hres745-96,401238,Rep
hr4267-110,400647,Rep
hr5021-103,400594,Rep
hr3280-95,400333,Rep
s496-107,300085,Sen
hr10506-95,402160,Rep
sres349-110,300082,Sen
hr514-109,400370,Rep
s1386-107,300085,Sen
hr5495-100,405646,Rep
s1978-108,300071,Sen
s1289-99,300048,Sen
s2035-107,300057,Sen
hr5925-111,412219,Rep
s1210-108,300057,Sen
hres1053-111,412273,Rep
s1516-107,300085,Sen
hr7356-116,412730,Rep
s389-106,300071,Sen
s1284-111,300091,Sen
hjres905-95,400333,Rep
s558-107,300071,Sen
hr1761-97,407783,Rep
s3154-111,300075,Sen
hconres101-93,401322,Rep
hconres384-107,400418,Rep
hr3792-96,300048,Rep
s686-100,300031,Sen
hres308-112,400271,Rep
s1778-106,300029,Sen
hr3178-110,400370,Rep
hr11591-95,300057,Rep
hr1697-116,400316,Rep
hr5589-107,400158,Rep
s1021-106,300061,Sen
hr5153-108,400443,Rep
s1333-101,406188,Sen
hres266-110,412219,Rep
hr1436-106,400015,Rep
s1972-104,300071,Sen
hr2528-95,410186,Rep
hres298-112,400121,Rep
s2864-108,300048,Sen
hr6217-117,456808,Rep.
s1354-103,406188,Sen
s317-113,412320,Sen
hr3265-117,412541,Rep.
s156-113,300075,Sen
hjres469-94,400333,Rep
hres847-109,400333,Rep
s2822-108,300082,Sen
hr5706-95,410142,Rep
hr3082-108,400181,Rep
hr5396-112,400158,Rep
hconres584-93,401034,Rep
hr1197-113,412411,Rep
hr4770-108,400012,Rep
s1842-104,300057,Sen
s2204-101,401391,Sen
hr1582-108,400400,Rep
sres232-108,300074,Sen
s1528-107,300071,Sen
hr3540-108,400382,Rep
hconres287-97,300057,Rep
hr3400-109,400400,Rep
s3210-112,412384,Sen
hr3093-102,400174,Rep
hjres614-97,403556,Rep
hr3868-100,406740,Rep
s984-109,300091,Sen
hconres487-107,400333,Rep
hr3211-105,400504,Rep
hr13023-93,410821,Rep
s1752-116,412549,Sen
s1100-103,300029,Sen
sres109-110,300075,Sen
sconres59-112,300082,Sen
s3174-96,406918,Sen
hr6114-117,412837,Rep.
s1716-109,300048,Sen
hr15337-93,402160,Rep
hr4247-115,412712,Rep
s1966-99,406188,Sen
hr8508-94,410821,Rep
s3408-111,300082,Sen
s2055-95,407481,Sen
hr11148-94,400680,Rep
s716-113,300082,Sen
s112-104,300031,Sen
hr15788-94,411025,Rep
hr49-117,412695,Rep.
s377-111,300048,Sen
hr2596-105,400058,Rep
s1682-110,300091,Sen
hr624-105,400431,Rep
hr5762-109,400400,Rep
sconres97-109,300048,Sen
hr2950-105,400191,Rep
hr4811-101,402114,Rep
hr907-104,401854,Rep
hres1369-93,402160,Rep
s308-115,300048,Sen
hr4231-110,412240,Rep
hconres348-101,403695,Rep
hr2838-110,400128,Rep
hr5038-93,404365,Rep
hr4630-98,300057,Rep
hr781-102,402114,Rep
s949-94,410894,Sen
hr3037-110,400647,Rep
s2507-97,405252,Sen
sres97-95,406918,Sen
s2364-117,300075,Sen.
s884-115,300075,Sen
hr6156-112,400058,Rep
s3019-107,300071,Sen
hr13929-94,401819,Rep
s143-105,300031,Sen
hr1603-114,412541,Rep.
hr11856-93,411025,Rep
s1693-103,300082,Sen
hres553-102,400316,Rep
hjres125-102,300091,Rep
hres91-101,411025,Rep
hr3957-101,400043,Rep
hr956-97,404880,Rep
s420-104,300091,Sen
hconres489-108,400083,Rep
s3369-95,407481,Sen
hconres148-95,410186,Rep
s895-100,406188,Sen
s614-102,300031,Sen
hr5553-97,411025,Rep
s797-107,300159,Sen
s1229-109,300082,Sen
hr2275-93,403260,Rep
hr6088-97,400571,Rep
hr8373-116,400655,Rep
s1557-106,400561,Sen
hr1971-97,407783,Rep
hr8688-93,407756,Rep
hr1766-99,300037,Rep
sjres132-100,401391,Sen
s3718-94,401391,Sen
hr2378-106,400188,Rep
hr1337-114,412411,Rep.
hr4845-98,406740,Rep
s2435-106,300091,Sen
s636-105,300045,Sen
hr5628-96,406740,Rep
s1029-110,300061,Sen
s2247-94,401391,Sen
s280-94,410894,Sen
hr7030-110,400400,Rep
s776-117,300075,Sen.
hr8672-95,411479,Rep
hr8005-116,412842,Rep
s1834-106,300031,Sen
hr14927-93,409575,Rep
hr7233-115,412195,Rep
s1333-107,300057,Sen
s1358-106,300057,Sen
s1941-97,410894,Sen
s3440-109,300082,Sen
hconres114-107,400333,Rep
hr5946-109,400322,Rep
sres255-111,300082,Sen
hr957-105,400370,Rep
s269-102,406188,Sen
s2310-114,412549,Sen.
hr9016-93,400680,Rep
sres25-109,300048,Sen
s2110-104,300031,Sen
hr190-101,400188,Rep
hr2469-110,400431,Rep
hr1103-97,405496,Rep
sjres18-93,405969,Sen
hr3308-117,412730,Rep.
s2540-114,300082,Sen.
hr5281-101,400191,Rep
s2759-115,300048,Sen
sres311-100,401391,Sen
s1235-93,404343,Sen
s1670-109,300085,Sen
hr5164-99,300057,Rep
hr4117-106,400271,Rep
s1482-115,300075,Sen
sres246-106,400561,Sen
s1219-111,300061,Sen
s2610-114,300075,Sen.
hr5989-111,412308,Rep
s386-96,405252,Sen
hr301-116,412463,Rep
hr3856-109,400350,Rep
hr1001-111,400368,Rep
hr2969-106,400083,Rep
s2543-116,300048,Sen
hr3240-98,400333,Rep
hres535-111,400128,Rep
hr6374-98,400571,Rep
hres291-94,408065,Rep
s1674-109,300085,Sen
hr9032-95,401034,Rep
s2230-108,300091,Sen
hconres396-106,400571,Rep
hr4682-110,400291,Rep
hr13144-95,401540,Rep
hr6887-95,401273,Rep
hr9815-93,400680,Rep
s944-108,300057,Sen
s493-94,405969,Sen
s1442-107,300074,Sen
s1545-93,410894,Sen
hr371-93,402418,Rep
hr2331-99,300037,Rep
hres446-115,412730,Rep
s1262-101,401391,Sen
sres356-108,300045,Sen
sjres3-111,300082,Sen
hr2358-114,412640,Rep.
hr970-99,405646,Rep
hr3980-95,300057,Rep
hr1753-93,404297,Rep
s1-111,300082,Sen
hr11783-93,400680,Rep
hr519-101,300037,Rep
s1758-98,401391,Sen
s1838-100,401391,Sen
s1414-107,300029,Sen
s2380-93,401391,Sen
hr3396-114,400333,Rep.
s2263-107,300085,Sen
hr4913-98,405855,Rep
hr2608-93,407756,Rep
hr10361-95,410186,Rep
sres277-104,300029,Sen
hconres83-111,400368,Rep
s2775-99,406918,Sen
hjres156-104,400316,Rep
s267-109,300029,Sen
sres141-109,300075,Sen
s1282-115,412549,Sen
s2446-105,400558,Sen
s1020-104,400558,Sen
hr5504-100,300037,Rep
hr6088-111,412219,Rep
hr3574-108,400012,Rep
hr3075-95,410186,Rep
hr343-102,405646,Rep
s756-107,300048,Sen
hconres91-104,400322,Rep
hr8147-93,400333,Rep
hr2908-100,300037,Rep
hr4693-111,412273,Rep
hr5350-117,412773,Rep.
hres607-106,400374,Rep
s1758-106,400558,Sen
hr3842-105,400316,Rep
s1124-96,405969,Sen
s2197-105,300085,Sen
s2261-107,300085,Sen
s3089-117,300048,Sen.
hr3314-115,412308,Rep
hr4167-95,401274,Rep
hr5323-107,400083,Rep
sres191-108,300045,Sen
hr261-116,412641,Rep
hr15514-93,407783,Rep
hconres68-111,400333,Rep
s3460-114,412549,Sen.
s395-114,300048,Sen.
hr2994-111,400043,Rep
hr15020-94,410186,Rep
hr4800-103,300091,Rep
s2440-95,401391,Sen
hr1845-109,400158,Rep
hr3444-103,400594,Rep
hr2925-117,412730,Rep.
hr3637-111,412234,Rep
hr7271-116,400350,Rep
hr7050-97,400504,Rep
hr1109-104,410821,Rep
hr837-102,300091,Rep
s490-104,300048,Sen
s2435-116,412549,Sen
hr1664-99,300057,Rep
hconres320-100,406740,Rep
hr1472-102,300037,Rep
hr3306-114,400350,Rep.
s427-100,300048,Sen
sjres321-100,401709,Sen
s469-108,300061,Sen
hr11914-95,410969,Rep
hr3184-94,411025,Rep
s130-112,400418,Sen
s902-113,400418,Sen
s3810-109,300061,Sen
s3473-111,300082,Sen
hr8796-116,412775,Rep
hr3850-99,400333,Rep
s474-101,300159,Sen
hr1142-99,410010,Rep
s831-106,300071,Sen
hres1405-93,405962,Rep
s97-106,300071,Sen
sres285-108,300045,Sen
s3701-111,300048,Sen
s1900-103,300071,Sen
hres350-95,404297,Rep
s1761-102,300031,Sen
s1307-109,300048,Sen
sres512-115,300048,Sen
hr1863-107,400058,Rep
hr2819-110,400333,Rep
hr1561-101,402114,Rep
s1530-112,412320,Sen
s2428-101,300159,Sen
s967-95,407481,Sen
sres196-117,412549,Sen.
sres10-111,300082,Sen
s2284-106,300031,Sen
hr5760-95,401819,Rep
s1605-113,300075,Sen
hr14387-94,300048,Rep
hr6121-109,400012,Rep
hr4607-102,300085,Rep
hr2481-94,410821,Rep
hr4510-114,412308,Rep.
hconres109-109,400333,Rep
hconres192-100,403695,Rep
hr3287-95,409572,Rep
hr3327-104,400128,Rep
hr1547-101,411025,Rep
s808-105,300071,Sen
hr2938-111,400082,Rep
hr2461-111,400443,Rep
hr5826-111,412231,Rep
s3561-94,410421,Sen
s2777-116,300048,Sen
s473-98,300048,Sen
hr2614-109,400400,Rep
s1020-114,400418,Sen.
hr772-105,400594,Rep
s1424-96,405969,Sen
hres530-117,456827,Rep.
s2859-108,300075,Sen
hr465-102,400333,Rep
s84-111,400418,Sen
s3058-111,300037,Sen
hres125-108,400382,Rep
s1495-112,300075,Sen
s899-100,300031,Sen
s17-95,407481,Sen
hr2744-94,410186,Rep
s2856-111,300091,Sen
hr598-109,400400,Rep
hr5436-110,400333,Rep
s3994-109,300082,Sen
sres164-96,405969,Sen
s560-95,401391,Sen
sres621-110,300082,Sen
hr2491-108,400121,Rep
hr5983-95,411479,Rep
hr2550-104,400174,Rep
hr1943-106,400368,Rep
hr634-104,400174,Rep
hr5540-106,400382,Rep
s2488-99,401709,Sen
s863-104,300048,Sen
hr2078-117,400271,Rep.
hr5561-115,412729,Rep
hr4792-111,400128,Rep
s608-112,300075,Sen
s1751-108,300048,Sen
sconres4-108,300071,Sen
hr8921-95,411479,Rep
s52-114,400418,Sen.
hr4016-105,400504,Rep
s2376-103,300061,Sen
hr1886-112,400333,Rep
hr3348-110,400421,Rep
s1035-98,401391,Sen
s3040-98,401391,Sen
hr10600-95,411025,Rep
s1370-104,300029,Sen
hres182-98,400333,Rep
hr4274-98,300091,Rep
s201-112,300071,Sen
hr5811-102,403695,Rep
hr12300-94,401322,Rep
hr1776-105,400370,Rep
hr4618-107,400191,Rep
sres360-98,410894,Sen
s1298-112,300075,Sen
hr510-101,400012,Rep
hres514-93,408065,Rep
s3490-94,405721,Sen
hjres41-96,404880,Rep
sres248-117,456798,Sen.
s9-112,300082,Sen
sres379-106,300091,Sen
s2663-101,300071,Sen
hr2126-99,300082,Rep
hr1416-108,400083,Rep
hr5928-115,412308,Rep
hr11811-93,410142,Rep
s1975-105,400558,Sen
s1852-106,300007,Sen
hr5702-96,401273,Rep
s458-94,405969,Sen
s2983-93,405969,Sen
hr4251-109,400322,Rep
hr9268-93,405646,Rep
hr3653-101,400333,Rep
s3213-102,300031,Sen
hr3599-102,400058,Rep
hr3240-110,400043,Rep
s111-113,400418,Sen
s972-104,300031,Sen
hr1015-108,400333,Rep
s2595-105,300031,Sen
s9-108,300031,Sen
hr2819-109,400291,Rep
s631-108,300085,Sen
hr16555-93,405646,Rep
hr682-102,400191,Rep
hr187-103,400128,Rep
hr14517-94,401274,Rep
s1263-97,401391,Sen
hr3628-93,404365,Rep
hr5335-110,400421,Rep
hr11135-93,411479,Rep
sconres118-98,300048,Sen
hr8008-93,404365,Rep
hr5311-113,412308,Rep
hconres390-106,400507,Rep
hr11606-93,405179,Rep
hr8079-116,400291,Rep
hconres135-107,400507,Rep
hr3598-107,400382,Rep
s1367-97,410894,Sen
hr1924-111,400443,Rep
s1578-105,300071,Sen
hr1854-106,400370,Rep
hr1530-100,411025,Rep
s1934-96,401709,Sen
hr4991-106,400507,Rep
hr14409-95,410186,Rep
hr6056-111,400291,Rep
sres169-107,300031,Sen
s353-102,300057,Sen
sres222-111,300091,Sen
s553-106,300048,Sen
hconres596-95,411479,Rep
hconres123-103,400291,Rep
hr4573-100,300057,Rep
s1114-105,300057,Sen
sres425-116,412549,Sen
hr12899-93,400680,Rep
hres175-97,410010,Rep
s2895-95,401391,Sen
s2992-114,400418,Sen.
hr4475-108,400158,Rep
hr11863-94,401322,Rep
hr5955-111,400158,Rep
hres1160-111,400271,Rep
hr4421-114,400333,Rep.
hr4470-108,400418,Rep
hr4106-113,412541,Rep
s298-110,300075,Sen
hr8206-94,404365,Rep
hr242-116,412730,Rep
s1270-102,300071,Sen
s598-106,300085,Sen
s2997-95,401391,Sen
s384-102,300071,Sen
hr6451-95,411296,Rep
s391-106,400561,Sen
hr5203-116,400316,Rep
s2425-102,300071,Sen
hr4883-108,400158,Rep
s1021-101,300071,Sen
hr482-105,400594,Rep
hr5022-106,400083,Rep
hr5015-102,300037,Rep
hr4993-108,400368,Rep
s2990-102,401709,Sen
hr4872-117,412195,Rep.
hr5553-102,300085,Rep
hr866-112,400431,Rep
hr5084-110,400370,Rep
hr4936-111,412254,Rep
hr5158-99,400333,Rep
hr10221-94,407756,Rep
hr2866-113,400400,Rep
hres1551-111,400128,Rep
s588-109,300071,Sen
hr7834-93,400333,Rep
s2320-109,300091,Sen
hr4376-106,400504,Rep
s1655-106,300091,Sen
s2039-104,300031,Sen
s801-107,300057,Sen
hr4608-96,411025,Rep
sres344-107,300031,Sen
hr4070-103,402762,Rep
s2804-102,406188,Sen
hconres382-97,401274,Rep
hr1224-110,400421,Rep
hr5580-96,403178,Rep
sres285-99,406918,Sen
hr3385-97,411296,Rep
s2206-109,400418,Sen
hr4867-95,411025,Rep
s2407-100,300048,Sen
hr2569-110,400158,Rep
s1556-112,400418,Sen
hr5409-106,400382,Rep
hr8423-116,412730,Rep
hr5125-102,400370,Rep
hconres168-94,411479,Rep
hr293-100,406740,Rep
s1539-110,300048,Sen
s2590-102,300071,Sen
hr4050-95,400504,Rep
hres298-107,400400,Rep
hjres173-102,405646,Rep
s295-115,412549,Sen
s605-112,300048,Sen
hr8968-93,400333,Rep
hr1840-111,400058,Rep
hres747-117,456836,Rep.
hr1830-100,300037,Rep
s1424-112,300071,Sen
hr1598-108,400083,Rep
s1812-93,407481,Sen
hr3284-101,407564,Rep
hr4139-105,400571,Rep
hr2724-106,400374,Rep
s2655-117,300075,Sen.
hr1224-99,400333,Rep
s3264-112,400418,Sen
sres186-107,300031,Sen
s2459-116,300075,Sen
s2569-108,300091,Sen
s2388-102,300071,Sen
s2677-106,300045,Sen
s2225-106,300048,Sen
s1004-96,401391,Sen
hr7338-110,400368,Rep
s1704-104,300071,Sen
hr14400-93,404297,Rep
hres497-99,412007,Rep
hjres939-94,407783,Rep
hr3010-106,400370,Rep
hres315-104,406799,Rep
hr1915-107,400382,Rep
s626-114,300048,Sen.
s3519-111,300091,Sen
hr2102-110,400043,Rep
hr122-104,402454,Rep
s1149-102,406188,Sen
hr574-96,407783,Rep
sconres121-106,300029,Sen
hconres143-109,400083,Rep
hr14552-94,400333,Rep
s2799-108,300048,Sen
hr5998-116,412842,Rep
s464-108,300082,Sen
sres363-98,401709,Sen
hr1425-110,400655,Rep
hr4763-112,400291,Rep
hjres8-111,400121,Rep
s529-105,300048,Sen
hr4247-105,400082,Rep
hr3837-98,400333,Rep
hr2264-111,412308,Rep
hjres356-102,400571,Rep
s2620-108,300057,Sen
hr13341-95,401274,Rep
hres1205-95,408065,Rep
hr13163-95,401238,Rep
hr4779-93,404297,Rep
s163-104,401709,Sen
s3158-106,300057,Sen
hr4901-100,403695,Rep
s1128-117,300075,Sen.
s2538-112,300082,Sen
sres422-100,401391,Sen
hr3880-97,400898,Rep
hres753-116,412730,Rep
hr8901-94,411296,Rep
sres6-109,300082,Sen
